ds,yhat,yhat_lower,yhat_upper,subtopic,model,target
2023-05-07,2.391895017740781,0.04012107828218112,5.0570416123442845,AI in Healthcare,Prophet,article_count
2023-05-14,1.6293193718734187,0.0,4.030296718277407,AI in Healthcare,Prophet,article_count
2023-05-21,1.4117735989498532,0.0,3.813314797560615,AI in Healthcare,Prophet,article_count
2023-05-28,1.966849315454888,0.0,4.580452775901586,AI in Healthcare,Prophet,article_count
2023-06-04,2.7305369930568544,0.19609119503277028,5.320111687212149,AI in Healthcare,Prophet,article_count
2023-06-11,3.0271044223443724,0.484988560840275,5.569565253309863,AI in Healthcare,Prophet,article_count
2023-06-18,2.7897558843400505,0.38886064007486904,5.151620835677756,AI in Healthcare,Prophet,article_count
2023-06-25,2.504793784326215,0.08223315874132155,4.750296536525934,AI in Healthcare,Prophet,article_count
2023-07-02,2.545098649864522,0.0,5.082501771115029,AI in Healthcare,Prophet,article_count
2023-07-09,2.7557062910729186,0.17549106113985347,5.253302843072965,AI in Healthcare,Prophet,article_count
2023-07-16,2.7478997560684006,0.34003016727587493,5.36879588889565,AI in Healthcare,Prophet,article_count
2023-07-23,2.437689831371081,0.06077502893973967,5.050118521350022,AI in Healthcare,Prophet,article_count
2023-07-30,2.114186241513202,0.0,4.318152643181234,AI in Healthcare,Prophet,article_count
2023-08-06,2.0050686913956244,0.0,4.596991173584705,AI in Healthcare,Prophet,article_count
2023-08-13,1.9769122449672003,0.0,4.620300616797115,AI in Healthcare,Prophet,article_count
2023-08-20,1.7871274258478769,0.0,4.1975815613973335,AI in Healthcare,Prophet,article_count
2023-08-27,1.518228929713447,0.0,3.9926384238394417,AI in Healthcare,Prophet,article_count
2023-09-03,1.54984008598921,0.0,3.8972465053902914,AI in Healthcare,Prophet,article_count
2023-09-10,2.0465581513562032,0.0,4.465592303986689,AI in Healthcare,Prophet,article_count
2023-09-17,2.636519486551172,0.1454022955438433,5.175892049785387,AI in Healthcare,Prophet,article_count
2023-09-24,2.7683076340486474,0.24080803560674918,5.2933287676738034,AI in Healthcare,Prophet,article_count
2023-10-01,2.362373221068813,0.0,4.8069908552670695,AI in Healthcare,Prophet,article_count
2023-10-08,1.9391957304542387,0.0,4.53366266330555,AI in Healthcare,Prophet,article_count
2023-10-15,2.018604538028702,0.0,4.605583832921678,AI in Healthcare,Prophet,article_count
2023-10-22,2.5013228223957964,0.06034931558854092,5.049572707482445,AI in Healthcare,Prophet,article_count
2023-10-29,2.795666186773115,0.44977286040452674,5.284323032749905,AI in Healthcare,Prophet,article_count
2023-11-05,2.549074761127768,0.1133028514216372,4.986766323058569,AI in Healthcare,Prophet,article_count
2023-11-12,2.0807137791908166,0.0,4.494537241033748,AI in Healthcare,Prophet,article_count
2023-11-19,1.9928174156069398,0.0,4.56904759967295,AI in Healthcare,Prophet,article_count
2023-11-26,2.443957610198913,0.0,4.76852486034455,AI in Healthcare,Prophet,article_count
2023-12-03,2.9755538217833077,0.3862590127864057,5.454711975254256,AI in Healthcare,Prophet,article_count
2023-12-10,3.078418544334449,0.64279073893322,5.587961382723678,AI in Healthcare,Prophet,article_count
2023-12-17,2.7754381538725035,0.47059706750070174,5.228565533476034,AI in Healthcare,Prophet,article_count
2023-12-24,2.525602849947999,0.20103320102718106,5.186236494146512,AI in Healthcare,Prophet,article_count
2023-12-31,2.6193027468648356,0.1878263657164515,5.113680485647095,AI in Healthcare,Prophet,article_count
2024-01-07,2.865087586857504,0.5135546554320701,5.362417993631139,AI in Healthcare,Prophet,article_count
2024-01-14,2.915246089725594,0.4910351399701005,5.313293539185663,AI in Healthcare,Prophet,article_count
2024-01-21,2.7372123221686038,0.3463529841477471,5.309371430003753,AI in Healthcare,Prophet,article_count
2024-01-28,2.5891463991086154,0.0693178602768252,5.13533809934093,AI in Healthcare,Prophet,article_count
2024-02-04,2.5905795163131176,0.09094131449440784,4.895015340456527,AI in Healthcare,Prophet,article_count
2024-02-11,2.5297258874332758,0.025788216889954564,5.029958830403019,AI in Healthcare,Prophet,article_count
2024-02-18,2.2350432396924322,0.0,4.720255157212488,AI in Healthcare,Prophet,article_count
2024-02-25,1.9775233338204643,0.0,4.447697486681014,AI in Healthcare,Prophet,article_count
2024-03-03,2.252698358227775,0.0,4.647170971483408,AI in Healthcare,Prophet,article_count
2024-03-10,3.103983068728487,0.6157393703808591,5.561796503153818,AI in Healthcare,Prophet,article_count
2024-03-17,3.861244721547431,1.416614128331857,6.379280159780855,AI in Healthcare,Prophet,article_count
2024-03-24,3.780914767523638,1.2171725839597647,6.287847483205133,AI in Healthcare,Prophet,article_count
2024-03-31,2.9132108908955856,0.44199577639343285,5.319740046719149,AI in Healthcare,Prophet,article_count
2024-04-07,2.14544289977326,0.0,4.55534536780737,AI in Healthcare,Prophet,article_count
2024-04-14,2.2571051067655397,0.0,4.875634418078656,AI in Healthcare,Prophet,article_count
2024-04-21,3.0368589184599415,0.47942695220561715,5.458996528284993,AI in Healthcare,Prophet,article_count
2024-04-28,3.510773364680356,1.0917501808274728,5.930553850900628,AI in Healthcare,Prophet,article_count
2024-05-05,3.0518637444809875,0.5453205802571396,5.515857153945335,AI in Healthcare,Prophet,article_count
2024-05-12,2.1028355951724627,0.0,4.429052031356134,AI in Healthcare,Prophet,article_count
2024-05-19,1.666108921902188,0.0,4.063459451343397,AI in Healthcare,Prophet,article_count
2024-05-26,2.186927922505781,0.0,4.617107646892282,AI in Healthcare,Prophet,article_count
2024-06-02,3.1136406958832032,0.6723238775965349,5.487191802574479,AI in Healthcare,Prophet,article_count
2024-06-09,3.5850146442004114,1.3849229618298327,6.075454888084314,AI in Healthcare,Prophet,article_count
2024-06-16,3.3706020865813127,0.9820428025586213,5.745465497832834,AI in Healthcare,Prophet,article_count
2024-06-23,2.9846488172082295,0.5731596193587086,5.5032691918311425,AI in Healthcare,Prophet,article_count
2024-06-30,2.947298378802595,0.3884293959374788,5.436659433508344,AI in Healthcare,Prophet,article_count
2024-07-07,3.180524682001636,0.5355857119063432,5.43531247819768,AI in Healthcare,Prophet,article_count
2024-07-14,3.227101285186518,0.8467377308539555,5.454767446303309,AI in Healthcare,Prophet,article_count
2024-07-21,2.900667092463627,0.34478609789572523,5.341316507540733,AI in Healthcare,Prophet,article_count
2024-07-28,2.489743993260125,0.0,4.740137745248429,AI in Healthcare,Prophet,article_count
2024-08-04,2.308830534157512,0.0,4.836768038475315,AI in Healthcare,Prophet,article_count
2024-08-11,2.2741673108094473,0.0,4.751138777709329,AI in Healthcare,Prophet,article_count
2024-08-18,2.088652855636169,0.0,4.666736990279587,AI in Healthcare,Prophet,article_count
2024-08-25,1.7629146665096649,0.0,4.19967470839099,AI in Healthcare,Prophet,article_count
2024-09-01,1.701216004952122,0.0,4.307268523773686,AI in Healthcare,Prophet,article_count
2024-09-08,2.1725998726384232,0.0,4.733987862504039,AI in Healthcare,Prophet,article_count
2024-09-15,2.853108606403543,0.36891666275452306,5.161779586220447,AI in Healthcare,Prophet,article_count
2024-09-22,3.106407486280985,0.7436169430157451,5.487712538341214,AI in Healthcare,Prophet,article_count
2024-09-29,2.720317674231938,0.1367432199355425,5.27977893811117,AI in Healthcare,Prophet,article_count
2024-10-06,2.1906622515685807,0.0,4.571915554125629,AI in Healthcare,Prophet,article_count
2024-10-13,2.1537030811954545,0.0,4.596844680047966,AI in Healthcare,Prophet,article_count
2024-10-20,2.633285446708549,0.0,5.124793744118317,AI in Healthcare,Prophet,article_count
2024-10-27,3.025459250284643,0.6799566832769354,5.596214034693967,AI in Healthcare,Prophet,article_count
2024-11-03,2.845372699196179,0.3687928027469539,5.412393081826782,AI in Healthcare,Prophet,article_count
2024-11-10,2.3210523553274953,0.0,4.720307350958566,AI in Healthcare,Prophet,article_count
2024-11-17,2.1098863948472624,0.0,4.706044648293426,AI in Healthcare,Prophet,article_count
2024-11-24,2.502407287714724,0.011217341671530531,5.059957338607458,AI in Healthcare,Prophet,article_count
2024-12-01,3.0921989012854247,0.692357207644166,5.504058799014845,AI in Healthcare,Prophet,article_count
2024-12-08,3.287819688014928,0.6992172202412519,5.6236053807001,AI in Healthcare,Prophet,article_count
2024-12-15,3.0022643255835386,0.5685588595412594,5.276722337054829,AI in Healthcare,Prophet,article_count
2024-12-22,2.6825000390030187,0.18809603503882424,4.909111191725308,AI in Healthcare,Prophet,article_count
2024-12-29,2.708012170412414,0.13430093240087038,5.167198682051908,AI in Healthcare,Prophet,article_count
2025-01-05,2.9566779109852797,0.3892359569829934,5.408160583764567,AI in Healthcare,Prophet,article_count
2025-01-12,3.050245849987147,0.6512302760000899,5.403782422766825,AI in Healthcare,Prophet,article_count
2025-01-19,2.8806287108838355,0.5150343786330376,5.386535309709245,AI in Healthcare,Prophet,article_count
2025-01-26,2.694497232773475,0.31170973324259965,5.122487098261842,AI in Healthcare,Prophet,article_count
2025-02-02,2.6696713593949846,0.15296731787544335,5.013082545392514,AI in Healthcare,Prophet,article_count
2025-02-09,2.63302872124888,0.2902276452399779,5.004859478594776,AI in Healthcare,Prophet,article_count
2025-02-16,2.3605772040506805,0.0,4.809507617761391,AI in Healthcare,Prophet,article_count
2025-02-23,2.0447074908769025,0.0,4.464499365988234,AI in Healthcare,Prophet,article_count
2025-03-02,2.1980981965733832,0.0,4.736824284111083,AI in Healthcare,Prophet,article_count
2025-03-09,2.9871857913529953,0.6327098108241527,5.596996286259932,AI in Healthcare,Prophet,article_count
2025-03-16,3.834650448087479,1.1888986571392433,6.37245033461562,AI in Healthcare,Prophet,article_count
2025-03-23,3.924519387415695,1.5097114618938081,6.366029828358036,AI in Healthcare,Prophet,article_count
2025-03-30,3.1306207940727835,0.5778295449101875,5.4888383968420165,AI in Healthcare,Prophet,article_count
2025-04-06,2.2538135216181363,0.0,4.753605134687808,AI in Healthcare,Prophet,article_count
2025-04-13,2.1857787269632025,0.0,4.520601305180483,AI in Healthcare,Prophet,article_count
2025-04-20,2.9086476420146723,0.48771386335684513,5.449429578730412,AI in Healthcare,Prophet,article_count
2025-04-27,3.505667526176241,1.1184312845481619,5.933306190353918,AI in Healthcare,Prophet,article_count
2025-05-04,3.2061204303014907,0.7618860869051283,5.678815901099801,AI in Healthcare,Prophet,article_count
2025-05-11,2.2664230078106207,0.0,4.618039714710864,AI in Healthcare,Prophet,article_count
2025-05-18,1.6734698253718923,0.0,4.206588503996548,AI in Healthcare,Prophet,article_count
2025-05-25,2.03599593474911,0.0,4.436900746915204,AI in Healthcare,Prophet,article_count
2025-06-01,2.9540462115330923,0.5209944340713385,5.439437604362461,AI in Healthcare,Prophet,article_count
2025-06-08,3.54345229665003,1.0350660573850365,6.1187679094422505,AI in Healthcare,Prophet,article_count
2025-06-15,3.4251641096547765,0.9942678059395262,5.82493953197427,AI in Healthcare,Prophet,article_count
2025-06-22,3.019051929131394,0.5125503255048205,5.297469925429719,AI in Healthcare,Prophet,article_count
2025-06-29,2.9035112202842353,0.6025584528234705,5.302419721719838,AI in Healthcare,Prophet,article_count
2025-07-06,3.114978454072334,0.653622205925293,5.61167681647287,AI in Healthcare,Prophet,article_count
2025-07-13,3.2193720539661648,0.8787028471903068,5.709245493301158,AI in Healthcare,Prophet,article_count
2025-07-20,2.948228885394558,0.5232483280672576,5.5599466216562465,AI in Healthcare,Prophet,article_count
2025-07-27,2.5234929927650467,0.1058091487603222,4.928428966097768,AI in Healthcare,Prophet,article_count
2025-08-03,2.29588773357947,0.0,4.693453647314904,AI in Healthcare,Prophet,article_count
2025-08-10,2.2572212616195544,0.0,4.732920608684632,AI in Healthcare,Prophet,article_count
2025-08-17,2.1128206041073057,0.0,4.628809699543561,AI in Healthcare,Prophet,article_count
2025-08-24,1.7924704770530313,0.0,4.315587496796674,AI in Healthcare,Prophet,article_count
2025-08-31,1.6520713093090655,0.0,3.9691342098403,AI in Healthcare,Prophet,article_count
2025-09-07,2.02772226571355,0.0,4.515835868086738,AI in Healthcare,Prophet,article_count
2025-09-14,2.7081573037563906,0.3330384851918847,5.079540493412161,AI in Healthcare,Prophet,article_count
2025-09-21,3.0689953559349674,0.5416971575737125,5.520633397736999,AI in Healthcare,Prophet,article_count
2025-09-28,2.7817469812932987,0.2803839446074814,5.2392618436851475,AI in Healthcare,Prophet,article_count
2025-10-05,2.2309376176895785,0.0,4.627281192332938,AI in Healthcare,Prophet,article_count
2025-10-12,2.082523252765506,0.0,4.579261051820308,AI in Healthcare,Prophet,article_count
2025-10-19,2.4972266836969643,0.0,4.842052975477806,AI in Healthcare,Prophet,article_count
2025-10-26,2.9489832028209784,0.4682173994435697,5.403458962907384,AI in Healthcare,Prophet,article_count
2025-11-02,2.877660214081491,0.4756404602010678,5.386929074541123,AI in Healthcare,Prophet,article_count
2025-11-09,2.3760754036286036,0.0,4.857517254856317,AI in Healthcare,Prophet,article_count
2025-11-16,2.072083051007898,0.0,4.556491947958499,AI in Healthcare,Prophet,article_count
2025-11-23,2.36493328843325,0.0,4.795785554091993,AI in Healthcare,Prophet,article_count
2025-11-30,2.959807289956681,0.4138372929522295,5.344607717892269,AI in Healthcare,Prophet,article_count
2025-12-07,3.2480407529858777,0.6831950901353925,5.706311061562372,AI in Healthcare,Prophet,article_count
2025-12-14,3.0281672904934864,0.5683771552670875,5.640495462407081,AI in Healthcare,Prophet,article_count
2025-12-21,2.6806816231879234,0.22528144854068985,5.112794178214044,AI in Healthcare,Prophet,article_count
2025-12-28,2.6389567496980484,0.1173665754628692,5.126032398159185,AI in Healthcare,Prophet,article_count
2026-01-04,2.872268629491718,0.339127281175761,5.148695044272669,AI in Healthcare,Prophet,article_count
2026-01-11,3.012231107089129,0.46597359430552987,5.526616572896498,AI in Healthcare,Prophet,article_count
2026-01-18,2.8797279749881826,0.32411266497886415,5.384341493438138,AI in Healthcare,Prophet,article_count
2026-01-25,2.6778228279677276,0.07558925854551532,5.071322237535342,AI in Healthcare,Prophet,article_count
2026-02-01,2.6281447712626305,0.2563314421899026,5.122156861832906,AI in Healthcare,Prophet,article_count
2026-02-08,2.6161611281691224,0.052303753519608934,4.939621363706599,AI in Healthcare,Prophet,article_count
2026-02-15,2.3902981825803247,0.0,4.746014501615809,AI in Healthcare,Prophet,article_count
2026-02-22,2.051597123213534,0.0,4.629780907603037,AI in Healthcare,Prophet,article_count
2026-03-01,2.0889460071051666,0.0,4.556331036371805,AI in Healthcare,Prophet,article_count
2026-03-08,2.7766947473295667,0.2422756607188474,5.068650615870689,AI in Healthcare,Prophet,article_count
2026-03-15,3.66654382507087,1.0656743591222577,5.967909150541484,AI in Healthcare,Prophet,article_count
2026-03-22,3.926794829408992,1.4715775522977006,6.508950473500686,AI in Healthcare,Prophet,article_count
2026-03-29,3.262385456444204,0.7200083272709651,5.6305935174129695,AI in Healthcare,Prophet,article_count
2026-04-05,2.335025041860621,0.0,4.700781755822345,AI in Healthcare,Prophet,article_count
2026-01-11,5.406501386212621,1.2881207907815488,9.524881981643695,Generative AI,SARIMA,article_count
2026-01-18,5.406501386212621,1.2290220688006288,9.583980703624615,Generative AI,SARIMA,article_count
2026-01-25,5.406501386212621,1.170747832712757,9.642254939712487,Generative AI,SARIMA,article_count
2026-02-01,5.406501386212621,1.1132645089172977,9.699738263507946,Generative AI,SARIMA,article_count
2026-02-08,5.406501386212621,1.0565407423503954,9.756462030074847,Generative AI,SARIMA,article_count
2026-02-15,5.406501386212621,1.0005471965129562,9.812455575912287,Generative AI,SARIMA,article_count
2026-02-22,5.406501386212621,0.9452563760933828,9.86774639633186,Generative AI,SARIMA,article_count
2026-03-01,5.406501386212621,0.8906424691409676,9.922360303284275,Generative AI,SARIMA,article_count
2026-03-08,5.406501386212621,0.8366812062189553,9.976321566206288,Generative AI,SARIMA,article_count
2026-03-15,5.406501386212621,0.7833497343565945,10.029653038068648,Generative AI,SARIMA,article_count
2026-03-22,5.406501386212621,0.7306265039428999,10.082376268482342,Generative AI,SARIMA,article_count
2026-03-29,5.406501386212621,0.6784911669742311,10.134511605451012,Generative AI,SARIMA,article_count
2026-04-05,5.406501386212621,0.6269244852929994,10.186078287132244,Generative AI,SARIMA,article_count
2026-01-11,1.7262927843274447,0.0,4.61226028999607,AI Safety,SARIMA,article_count
2026-01-18,1.9585972187714997,0.0,5.040040480749819,AI Safety,SARIMA,article_count
2026-01-25,2.032899692136074,0.0,5.155032277286221,AI Safety,SARIMA,article_count
2026-02-01,2.0566653062592204,0.0,5.1949163945915915,AI Safety,SARIMA,article_count
2026-02-08,2.064266727706916,0.0,5.213151731951049,AI Safety,SARIMA,article_count
2026-02-15,2.0666980390850305,0.0,5.224690529467409,AI Safety,SARIMA,article_count
2026-02-22,2.0674756929827947,0.0,5.234097731234931,AI Safety,SARIMA,article_count
2026-03-01,2.0677244252472637,0.0,5.242810874576658,AI Safety,SARIMA,article_count
2026-03-08,2.0678039821549907,0.0,5.2512873866103895,AI Safety,SARIMA,article_count
2026-03-15,2.067829428397683,0.0,5.259673383247593,AI Safety,SARIMA,article_count
2026-03-22,2.0678375673674547,0.0,5.268015666540713,AI Safety,SARIMA,article_count
2026-03-29,2.067840170613433,0.0,5.276329310254685,AI Safety,SARIMA,article_count
2026-04-05,2.0678410032605385,0.0,5.2846192461996075,AI Safety,SARIMA,article_count
2022-01-02,-0.14832789121955767,-0.38149740587296693,0.10373988784813597,AI Regulation,Prophet,sentiment_mean
2022-01-09,-0.17300044394567124,-0.41468632970813263,0.07622723866647538,AI Regulation,Prophet,sentiment_mean
2022-01-16,-0.17644185187903547,-0.4151242782810513,0.04184129273261031,AI Regulation,Prophet,sentiment_mean
2022-01-23,-0.14613659931721384,-0.39162227780645154,0.0778536955512839,AI Regulation,Prophet,sentiment_mean
2022-01-30,-0.09302103551905905,-0.32887517616117845,0.16259117507811566,AI Regulation,Prophet,sentiment_mean
2022-02-06,-0.04107471994041819,-0.2827787842576569,0.1859784355121439,AI Regulation,Prophet,sentiment_mean
2022-02-13,-0.008188197814351456,-0.23727426156300951,0.22816384749986662,AI Regulation,Prophet,sentiment_mean
2022-02-20,0.00045565296217370266,-0.21309305587197605,0.2456399803719064,AI Regulation,Prophet,sentiment_mean
2022-02-27,-0.015173029420005466,-0.25277677678302085,0.22353559380107074,AI Regulation,Prophet,sentiment_mean
2022-03-06,-0.05456535637597548,-0.2744056111793219,0.1893724901105246,AI Regulation,Prophet,sentiment_mean
2022-03-13,-0.10894996786708408,-0.33432894245883926,0.10977634391503727,AI Regulation,Prophet,sentiment_mean
2022-03-20,-0.15463893793674938,-0.3772560297388151,0.08433584633456956,AI Regulation,Prophet,sentiment_mean
2022-03-27,-0.1651618316972419,-0.40865234378367765,0.09301739775430025,AI Regulation,Prophet,sentiment_mean
2022-04-03,-0.13607101766692448,-0.3753520875283619,0.10385946996697774,AI Regulation,Prophet,sentiment_mean
2022-04-10,-0.0943818683586246,-0.31898121158902876,0.1599248842328125,AI Regulation,Prophet,sentiment_mean
2022-04-17,-0.0765098387559963,-0.3018772555468767,0.14373331392488983,AI Regulation,Prophet,sentiment_mean
2022-04-24,-0.094281176901913,-0.3339414261748216,0.1374149946920496,AI Regulation,Prophet,sentiment_mean
2022-05-01,-0.12507666457390892,-0.3565649389840868,0.11562798675787356,AI Regulation,Prophet,sentiment_mean
2022-05-08,-0.13675844380564972,-0.3519862035067804,0.09827533932914154,AI Regulation,Prophet,sentiment_mean
2022-05-15,-0.11918893821845253,-0.35273118655798535,0.10645143453218889,AI Regulation,Prophet,sentiment_mean
2022-05-22,-0.08827300638274127,-0.3170511768373128,0.14747578409977335,AI Regulation,Prophet,sentiment_mean
2022-05-29,-0.06242328638348604,-0.30253210242262024,0.17435720798705948,AI Regulation,Prophet,sentiment_mean
2022-06-05,-0.04323344745920163,-0.27094866557980996,0.1901629158561073,AI Regulation,Prophet,sentiment_mean
2022-06-12,-0.023146086320210896,-0.24711786401308042,0.20898131922160462,AI Regulation,Prophet,sentiment_mean
2022-06-19,-0.00589888107035999,-0.23793155528876667,0.2371282726933924,AI Regulation,Prophet,sentiment_mean
2022-06-26,-0.008620826824068312,-0.2482998403345021,0.23509932308653875,AI Regulation,Prophet,sentiment_mean
2022-07-03,-0.03963497346333548,-0.2837721245363148,0.19635293519257796,AI Regulation,Prophet,sentiment_mean
2022-07-10,-0.08068526425209548,-0.3256479848835534,0.1431615119084903,AI Regulation,Prophet,sentiment_mean
2022-07-17,-0.10041896332141897,-0.34228183162912335,0.13159197107069256,AI Regulation,Prophet,sentiment_mean
2022-07-24,-0.08750336871048167,-0.3290718144184968,0.14749661189976315,AI Regulation,Prophet,sentiment_mean
2022-07-31,-0.06452347514137409,-0.2893912936642061,0.16253138622083854,AI Regulation,Prophet,sentiment_mean
2022-08-07,-0.06382949454801079,-0.27680388984778337,0.17252871534783557,AI Regulation,Prophet,sentiment_mean
2022-08-14,-0.09151325696069179,-0.33123872574511576,0.1422755866315143,AI Regulation,Prophet,sentiment_mean
2022-08-21,-0.12101586477045068,-0.3530300653227509,0.10987712600852369,AI Regulation,Prophet,sentiment_mean
2022-08-28,-0.12375416259448002,-0.3461251546165929,0.11637570694727357,AI Regulation,Prophet,sentiment_mean
2022-09-04,-0.1009496749378988,-0.3345580440760265,0.1297234618401436,AI Regulation,Prophet,sentiment_mean
2022-09-11,-0.0802020077659816,-0.3193177207279206,0.14885644708056767,AI Regulation,Prophet,sentiment_mean
2022-09-18,-0.08243749197920387,-0.30304131319952066,0.13343084071240613,AI Regulation,Prophet,sentiment_mean
2022-09-25,-0.09879925968717633,-0.33011907684755315,0.12085237678512739,AI Regulation,Prophet,sentiment_mean
2022-10-02,-0.10323158139148371,-0.34988742177564136,0.11581166917608941,AI Regulation,Prophet,sentiment_mean
2022-10-09,-0.08365578489488205,-0.3217957167521574,0.14189100913831704,AI Regulation,Prophet,sentiment_mean
2022-10-16,-0.05478028951875339,-0.2850077038026747,0.18517697918060239,AI Regulation,Prophet,sentiment_mean
2022-10-23,-0.040180263934841705,-0.2801190518816048,0.19271259232531163,AI Regulation,Prophet,sentiment_mean
2022-10-30,-0.0475750735474856,-0.26355728501043735,0.1860885819787826,AI Regulation,Prophet,sentiment_mean
2022-11-06,-0.06549612963465642,-0.29070190808213403,0.16792801762273657,AI Regulation,Prophet,sentiment_mean
2022-11-13,-0.08049719076802567,-0.3072873426156204,0.15763218497395404,AI Regulation,Prophet,sentiment_mean
2022-11-20,-0.09057629242597617,-0.31392185181448135,0.13615671331810497,AI Regulation,Prophet,sentiment_mean
2022-11-27,-0.10023426740248012,-0.3311404336828234,0.1543297316782683,AI Regulation,Prophet,sentiment_mean
2022-12-04,-0.10888716612011422,-0.34006791967076067,0.13619582172036443,AI Regulation,Prophet,sentiment_mean
2022-12-11,-0.11128624301862965,-0.32934159813238556,0.12563105666627658,AI Regulation,Prophet,sentiment_mean
2022-12-18,-0.10883608656380475,-0.34548381410392165,0.1287464624023601,AI Regulation,Prophet,sentiment_mean
2022-12-25,-0.1131661948292873,-0.3467958039791127,0.0969243462177983,AI Regulation,Prophet,sentiment_mean
2023-01-01,-0.13292514273794293,-0.36966250297150344,0.10004716020968582,AI Regulation,Prophet,sentiment_mean
2023-01-08,-0.15883996137330597,-0.4099256175135942,0.07011291413596824,AI Regulation,Prophet,sentiment_mean
2023-01-15,-0.16759840821484417,-0.3880359558730931,0.06071632616570748,AI Regulation,Prophet,sentiment_mean
2023-01-22,-0.14317763568522024,-0.36880363444106773,0.07779233746401648,AI Regulation,Prophet,sentiment_mean
2023-01-29,-0.0924837942716411,-0.32307234845716754,0.1387455097423586,AI Regulation,Prophet,sentiment_mean
2023-02-05,-0.038644377804924336,-0.27860991910230476,0.19587775440300872,AI Regulation,Prophet,sentiment_mean
2023-02-12,-0.0016615899602211853,-0.2444861292124083,0.23563199908683508,AI Regulation,Prophet,sentiment_mean
2023-02-19,0.011332510988426109,-0.2357201092305976,0.2440321579265388,AI Regulation,Prophet,sentiment_mean
2023-02-26,5.742126454116869e-05,-0.2404258564074354,0.24256599057407635,AI Regulation,Prophet,sentiment_mean
2023-03-05,-0.035341024199761636,-0.2647563528126391,0.1994802154646941,AI Regulation,Prophet,sentiment_mean
2023-03-12,-0.08838427298182511,-0.33518325203176746,0.14460477577401507,AI Regulation,Prophet,sentiment_mean
2023-03-19,-0.13780376599707633,-0.3928513136198608,0.08652085842306431,AI Regulation,Prophet,sentiment_mean
2023-03-26,-0.15586016896716048,-0.38414060054019816,0.07211904323732174,AI Regulation,Prophet,sentiment_mean
2023-04-02,-0.13265149937992574,-0.36148567203721865,0.11645475956247352,AI Regulation,Prophet,sentiment_mean
2023-04-09,-0.09033260844642907,-0.32592657721823753,0.14337141987353788,AI Regulation,Prophet,sentiment_mean
2023-04-16,-0.06628300220622704,-0.30773373287068306,0.17632881828548172,AI Regulation,Prophet,sentiment_mean
2023-04-23,-0.07852132781285502,-0.31050521914141543,0.16048874524913923,AI Regulation,Prophet,sentiment_mean
2023-04-30,-0.10956360769468243,-0.33449950716810606,0.14224320739843455,AI Regulation,Prophet,sentiment_mean
2023-05-07,-0.12630187892634942,-0.35566002487366993,0.09376594238940349,AI Regulation,Prophet,sentiment_mean
2023-05-14,-0.1133234381487838,-0.34699184915975023,0.12261320613681514,AI Regulation,Prophet,sentiment_mean
2023-05-21,-0.08313504725258052,-0.32633154276782395,0.14348189330484584,AI Regulation,Prophet,sentiment_mean
2023-05-28,-0.055716637945640635,-0.29477332881197743,0.18780587830204853,AI Regulation,Prophet,sentiment_mean
2023-06-04,-0.035912545092799605,-0.2541290894789606,0.1907817287261624,AI Regulation,Prophet,sentiment_mean
2023-06-11,-0.01623634760957457,-0.2563838922599877,0.21669973372654144,AI Regulation,Prophet,sentiment_mean
2023-06-18,0.0025877997935490754,-0.22506223629679184,0.22982407953586764,AI Regulation,Prophet,sentiment_mean
2023-06-25,0.0046587923918434,-0.2345125502696743,0.2520472929920141,AI Regulation,Prophet,sentiment_mean
2023-07-02,-0.021849325671957437,-0.25571280672620744,0.19721050781304988,AI Regulation,Prophet,sentiment_mean
2023-07-09,-0.06344741411447687,-0.29944039781467346,0.17147150466518957,AI Regulation,Prophet,sentiment_mean
2023-07-16,-0.08879169851289308,-0.32305539258462945,0.1315231404961265,AI Regulation,Prophet,sentiment_mean
2023-07-23,-0.08090936155404209,-0.32114378624911966,0.15697603986990114,AI Regulation,Prophet,sentiment_mean
2023-07-30,-0.05710553063203811,-0.29140715762047675,0.16760834996305937,AI Regulation,Prophet,sentiment_mean
2023-08-06,-0.05089131612244023,-0.2829818829069167,0.1876305396740105,AI Regulation,Prophet,sentiment_mean
2023-08-13,-0.07476329275003676,-0.3016458763063008,0.1581805261203028,AI Regulation,Prophet,sentiment_mean
2023-08-20,-0.10652124865113247,-0.3432190251710405,0.12941491115742826,AI Regulation,Prophet,sentiment_mean
2023-08-27,-0.11501314437412219,-0.34487723675221055,0.12263503949080976,AI Regulation,Prophet,sentiment_mean
2023-09-03,-0.0951527263231107,-0.340431766955177,0.129354375835454,AI Regulation,Prophet,sentiment_mean
2023-09-10,-0.07183442578460178,-0.3185521050549194,0.16069094856729102,AI Regulation,Prophet,sentiment_mean
2023-09-17,-0.06971146176751773,-0.2916734236072737,0.18750095239194847,AI Regulation,Prophet,sentiment_mean
2023-09-24,-0.08537199461302454,-0.3028078292272184,0.1552651482400198,AI Regulation,Prophet,sentiment_mean
2023-10-01,-0.09358079789505128,-0.334800842065954,0.1467721427274296,AI Regulation,Prophet,sentiment_mean
2023-10-08,-0.07789561172580327,-0.3268643819634233,0.16492093957620282,AI Regulation,Prophet,sentiment_mean
2023-10-15,-0.04882448442245991,-0.29188795071282286,0.18447923434368307,AI Regulation,Prophet,sentiment_mean
2023-10-22,-0.030443571961996763,-0.25537569795424647,0.19527072817844332,AI Regulation,Prophet,sentiment_mean
